Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Set,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
DRI11,8.26,0.034375656,2,OUT013,33,2,0,,test,0,1,0,0
FDN50,16.85,0.026519826,2,OUT046,23,0,2,,test,0,1,0,0
FDR12,12.6,0.031534752,3,OUT046,23,0,2,,test,0,1,0,0
FDT34,9.3,0.173505976,2,OUT027,35,1,0,,test,0,0,0,1
FDW11,12.6,0.048772858,1,OUT035,16,0,1,,test,0,1,0,0
NCO30,19.5,0.015648745,3,OUT027,35,1,0,,test,0,0,0,1
FDZ34,6.695,0.076307719,4,OUT017,13,0,1,,test,0,1,0,0
FDU45,15.6,0.035706979,2,OUT017,13,0,1,,test,0,1,0,0
NCD42,16.5,0.012635456,1,OUT035,16,0,1,,test,0,1,0,0
FDX25,16.7,0.102262749,3,OUT045,18,0,1,,test,0,1,0,0
NCR29,7.565,0.054640876,1,OUT046,23,0,2,,test,0,1,0,0
FDX43,5.655,0.0,3,OUT019,35,0,2,,test,1,0,0,0
FDB04,11.35,0.105827874,1,OUT010,22,0,0,,test,1,0,0,0
FDR49,8.71,0.138554192,1,OUT027,35,1,0,,test,0,0,0,1
FDS39,6.895,0.022552069,2,OUT018,11,1,0,,test,0,0,1,0
FDW58,20.75,0.007568411,2,OUT045,18,0,1,,test,0,1,0,0
FDG22,17.6,0.072453062,1,OUT019,35,0,2,,test,1,0,0,0
FDG31,12.15,0.038110748,1,OUT017,13,0,1,,test,0,1,0,0
NCV53,8.27,0.0,4,OUT027,35,1,0,,test,0,0,0,1
DRJ37,10.8,0.061089829,3,OUT035,16,0,1,,test,0,1,0,0
FDV07,9.5,0.031277029,2,OUT035,16,0,1,,test,0,1,0,0
FDW52,14.0,0.037675391,3,OUT018,11,1,0,,test,0,0,1,0
FDT15,12.15,0.042768081,3,OUT045,18,0,1,,test,0,1,0,0
FDD02,16.6,0.050495866,2,OUT018,11,1,0,,test,0,0,1,0
FDM16,8.155,0.033549054,1,OUT035,16,0,1,,test,0,1,0,0
NCE55,8.92,0.129928494,3,OUT046,23,0,2,,test,0,1,0,0
FDB57,20.25,0.018881709,4,OUT018,11,1,0,,test,0,0,1,0
FDQ04,6.4,0.084683076,1,OUT013,33,2,0,,test,0,1,0,0
FDQ47,7.155,0.294472634,1,OUT019,35,0,2,,test,1,0,0,0
FDY14,10.3,0.122631339,4,OUT019,35,0,2,,test,1,0,0,0
DRK37,5.0,0.044253583,4,OUT017,13,0,1,,test,0,1,0,0
FDO25,6.3,0.128169935,4,OUT017,13,0,1,,test,0,1,0,0
FDL57,15.1,0.067076811,4,OUT046,23,0,2,,test,0,1,0,0
NCK29,5.615,0.126281351,2,OUT018,11,1,0,,test,0,0,1,0
FDK46,9.6,0.0,4,OUT027,35,1,0,,test,0,0,0,1
NCB43,20.2,0.167232734,4,OUT010,22,0,0,,test,1,0,0,0
DRE01,10.1,0.166345741,4,OUT027,35,1,0,,test,0,0,0,1
FDC46,17.7,0.117017229,3,OUT018,11,1,0,,test,0,0,1,0
FDQ23,6.55,0.024575567,2,OUT045,18,0,1,,test,0,1,0,0
FDX38,10.5,0.048281966,1,OUT049,21,1,2,,test,0,1,0,0
FDG60,20.35,0.06094699,4,OUT018,11,1,0,,test,0,0,1,0
FDW55,12.6,0.022094166,4,OUT017,13,0,1,,test,0,1,0,0
FDP39,12.65,0.06936719,1,OUT013,33,2,0,,test,0,1,0,0
FDB20,7.72,0.052192414,1,OUT018,11,1,0,,test,0,0,1,0
FDV21,11.5,0.17205066,2,OUT017,13,0,1,,test,0,1,0,0
FDZ02,6.905,0.038115681,2,OUT013,33,2,0,,test,0,1,0,0
FDP19,11.5,0.172675804,2,OUT027,35,1,0,,test,0,0,0,1
FDA38,5.44,0.025475101,4,OUT035,16,0,1,,test,0,1,0,0
FDH22,6.405,0.136577368,2,OUT045,18,0,1,,test,0,1,0,0
DRM11,6.57,0.066203569,4,OUT045,18,0,1,,test,0,1,0,0
FDO12,15.75,0.0,4,OUT027,35,1,0,,test,0,0,0,1
FDT14,10.695,0.127925684,2,OUT049,21,1,2,,test,0,1,0,0
FDW34,9.6,0.059552178,4,OUT010,22,0,0,,test,1,0,0,0
FDG04,13.1,0.006033353,4,OUT027,35,1,0,,test,0,0,0,1
FDW59,13.15,0.020800301,1,OUT018,11,1,0,,test,0,0,1,0
FDR33,7.31,0.026898064,2,OUT018,11,1,0,,test,0,0,1,0
FDP32,6.65,0.0,2,OUT013,33,2,0,,test,0,1,0,0
FDL13,13.85,0.056045843,4,OUT027,35,1,0,,test,0,0,0,1
FDD22,10.0,0.099566768,2,OUT013,33,2,0,,test,0,1,0,0
FDV40,17.35,0.0,1,OUT027,35,1,0,,test,0,0,0,1
NCD55,14.0,0.024331179,1,OUT046,23,0,2,,test,0,1,0,0
FDQ20,8.325,0.049853714,1,OUT010,22,0,0,,test,1,0,0,0
FDD28,10.695,0.053404955,1,OUT045,18,0,1,,test,0,1,0,0
FDC39,7.405,0.159518279,4,OUT045,18,0,1,,test,0,1,0,0
NCR17,9.8,0.024421227,2,OUT049,21,1,2,,test,0,1,0,0
DRO35,13.85,0.034711182,2,OUT018,11,1,0,,test,0,0,1,0
FDF40,20.25,0.022547134,4,OUT049,21,1,2,,test,0,1,0,0
FDR31,6.46,0.049363153,3,OUT018,11,1,0,,test,0,0,1,0
NCQ41,14.8,0.0,4,OUT017,13,0,1,,test,0,1,0,0
FDP38,10.1,0.032102094,1,OUT046,23,0,2,,test,0,1,0,0
NCU54,8.88,0.098144795,4,OUT027,35,1,0,,test,0,0,0,1
FDG22,17.6,0.041549725,1,OUT018,11,1,0,,test,0,0,1,0
DRK59,8.895,0.075387039,4,OUT013,33,2,0,,test,0,1,0,0
FDC37,15.5,0.032873353,2,OUT046,23,0,2,,test,0,1,0,0
NCO42,21.25,0.024635077,3,OUT013,33,2,0,,test,0,1,0,0
NCT42,5.88,0.025028093,3,OUT017,13,0,1,,test,0,1,0,0
FDX27,20.7,0.0,1,OUT035,16,0,1,,test,0,1,0,0
FDV40,17.35,0.014751632,1,OUT018,11,1,0,,test,0,0,1,0
FDT45,15.85,0.0570359,1,OUT027,35,1,0,,test,0,0,0,1
FDS47,16.75,0.225662275,1,OUT019,35,0,2,,test,1,0,0,0
FDR45,10.8,0.028937816,4,OUT035,16,0,1,,test,0,1,0,0
FDB03,17.75,0.157149885,4,OUT045,18,0,1,,test,0,1,0,0
FDO49,10.6,0.033045919,1,OUT035,16,0,1,,test,0,1,0,0
FDU60,20.0,0.059610971,3,OUT027,35,1,0,,test,0,0,0,1
FDB26,14.0,0.031394866,1,OUT018,11,1,0,,test,0,0,1,0
FDB46,10.5,0.094294233,4,OUT017,13,0,1,,test,0,1,0,0
FDQ37,20.75,0.156283906,4,OUT019,35,0,2,,test,1,0,0,0
FDN03,9.8,0.01517532,4,OUT017,13,0,1,,test,0,1,0,0
NCX30,16.7,0.026674614,4,OUT045,18,0,1,,test,0,1,0,0
FDK32,16.25,0.085749906,3,OUT019,35,0,2,,test,1,0,0,0
DRM47,9.3,0.043749257,4,OUT013,33,2,0,,test,0,1,0,0
NCO02,11.15,0.073368159,1,OUT046,23,0,2,,test,0,1,0,0
FDP04,15.35,0.013801277,1,OUT013,33,2,0,,test,0,1,0,0
NCO43,5.5,0.047171435,2,OUT049,21,1,2,,test,0,1,0,0
FDD59,10.5,0.066125732,1,OUT013,33,2,0,,test,0,1,0,0
FDQ10,12.85,0.033366906,3,OUT017,13,0,1,,test,0,1,0,0
FDW45,18.0,0.039003613,3,OUT035,16,0,1,,test,0,1,0,0
NCK30,14.85,0.061073374,4,OUT049,21,1,2,,test,0,1,0,0
FDU31,10.5,0.025092859,4,OUT018,11,1,0,,test,0,0,1,0
NCQ17,10.3,0.20473381,3,OUT019,35,0,2,,test,1,0,0,0
FDN01,8.895,0.072808291,3,OUT017,13,0,1,,test,0,1,0,0
FDZ19,6.425,0.093600196,3,OUT049,21,1,2,,test,0,1,0,0
DRG37,16.2,0.019488044,3,OUT017,13,0,1,,test,0,1,0,0
FDE32,20.7,0.048857794,1,OUT045,18,0,1,,test,0,1,0,0
FDO34,17.7,0.029985483,3,OUT049,21,1,2,,test,0,1,0,0
FDM04,9.195,0.0,1,OUT019,35,0,2,,test,1,0,0,0
FDZ25,15.7,0.027659984,3,OUT049,21,1,2,,test,0,1,0,0
FDU08,10.3,0.027357885,2,OUT049,21,1,2,,test,0,1,0,0
NCW30,5.21,0.011032225,4,OUT045,18,0,1,,test,0,1,0,0
NCM18,13.0,0.082772931,1,OUT013,33,2,0,,test,0,1,0,0
FDS22,16.85,0.023150021,1,OUT035,16,0,1,,test,0,1,0,0
NCH18,9.3,0.044913852,4,OUT017,13,0,1,,test,0,1,0,0
FDC23,18.0,0.017891302,3,OUT013,33,2,0,,test,0,1,0,0
FDY46,18.6,0.047850086,4,OUT013,33,2,0,,test,0,1,0,0
NCU06,17.6,0.074407062,4,OUT046,23,0,2,,test,0,1,0,0
FDX57,17.25,0.047362068,2,OUT045,18,0,1,,test,0,1,0,0
FDX36,9.695,0.127662026,4,OUT027,35,1,0,,test,0,0,0,1
FDL16,12.85,0.168794488,1,OUT045,18,0,1,,test,0,1,0,0
FDT16,9.895,0.08145081,4,OUT010,22,0,0,,test,1,0,0,0
FDN16,12.6,0.062955703,2,OUT018,11,1,0,,test,0,0,1,0
FDC03,8.575,0.071846495,4,OUT046,23,0,2,,test,0,1,0,0
DRF60,10.8,0.052025392,4,OUT013,33,2,0,,test,0,1,0,0
FDS27,10.195,0.012397814,4,OUT027,35,1,0,,test,0,0,0,1
FDP33,18.7,0.14942345,4,OUT010,22,0,0,,test,1,0,0,0
FDJ36,14.5,0.128782548,2,OUT018,11,1,0,,test,0,0,1,0
NCR42,9.105,0.03844986,1,OUT013,33,2,0,,test,0,1,0,0
FDV14,19.85,0.044749173,1,OUT017,13,0,1,,test,0,1,0,0
NCP42,8.51,0.01610767,4,OUT035,16,0,1,,test,0,1,0,0
FDB50,13.0,0.152874661,1,OUT027,35,1,0,,test,0,0,0,1
NCC30,16.6,0.027445644,3,OUT027,35,1,0,,test,0,0,0,1
FDA23,9.8,0.047379258,2,OUT018,11,1,0,,test,0,0,1,0
FDW16,17.35,0.041708827,1,OUT017,13,0,1,,test,0,1,0,0
FDQ52,17.0,0.199825987,4,OUT010,22,0,0,,test,1,0,0,0
FDB58,10.5,0.01351745,3,OUT049,21,1,2,,test,0,1,0,0
NCP29,8.42,0.112445562,1,OUT049,21,1,2,,test,0,1,0,0
NCM05,6.825,0.059968347,4,OUT045,18,0,1,,test,0,1,0,0
FDO25,6.3,0.127342972,4,OUT013,33,2,0,,test,0,1,0,0
NCM54,17.7,0.0,2,OUT046,23,0,2,,test,0,1,0,0
NCL54,12.6,0.0,3,OUT046,23,0,2,,test,0,1,0,0
FDL39,16.1,0.106003704,3,OUT010,22,0,0,,test,1,0,0,0
FDF53,20.75,0.083947142,3,OUT018,11,1,0,,test,0,0,1,0
NCQ42,20.35,0.03926078,2,OUT035,16,0,1,,test,0,1,0,0
FDF58,13.3,0.009573182,1,OUT013,33,2,0,,test,0,1,0,0
FDZ04,9.31,0.037947917,1,OUT035,16,0,1,,test,0,1,0,0
FDE26,9.3,0.155837612,3,OUT019,35,0,2,,test,1,0,0,0
FDS60,20.85,0.032632065,3,OUT017,13,0,1,,test,0,1,0,0
FDV58,20.85,0.121936216,4,OUT017,13,0,1,,test,0,1,0,0
FDM04,9.195,0.047216172,1,OUT045,18,0,1,,test,0,1,0,0
FDE08,18.2,0.04931036,3,OUT035,16,0,1,,test,0,1,0,0
NCB43,20.2,0.100067654,4,OUT049,21,1,2,,test,0,1,0,0
FDU11,4.785,0.154982791,2,OUT010,22,0,0,,test,1,0,0,0
FDF22,6.865,0.099503188,4,OUT019,35,0,2,,test,1,0,0,0
FDE24,14.85,0.093384846,2,OUT013,33,2,0,,test,0,1,0,0
DRJ49,6.865,0.013993247,2,OUT046,23,0,2,,test,0,1,0,0
NCQ53,17.6,0.018901751,4,OUT035,16,0,1,,test,0,1,0,0
NCL41,12.35,0.041702894,1,OUT013,33,2,0,,test,0,1,0,0
FDR22,19.35,0.018547157,2,OUT013,33,2,0,,test,0,1,0,0
FDH04,6.115,0.011370822,1,OUT035,16,0,1,,test,0,1,0,0
DRH15,8.775,0.110134175,1,OUT045,18,0,1,,test,0,1,0,0
FDY40,15.5,0.0,1,OUT049,21,1,2,,test,0,1,0,0
NCI17,8.645,0.143395524,2,OUT035,16,0,1,,test,0,1,0,0
NCC18,19.1,0.0,3,OUT013,33,2,0,,test,0,1,0,0
FDY28,7.47,0.151414173,4,OUT027,35,1,0,,test,0,0,0,1
FDB45,20.85,0.021226502,2,OUT027,35,1,0,,test,0,0,0,1
NCL30,18.1,0.049139791,2,OUT018,11,1,0,,test,0,0,1,0
FDM10,18.25,0.076401322,4,OUT017,13,0,1,,test,0,1,0,0
FDH22,6.405,0.135640903,2,OUT027,35,1,0,,test,0,0,0,1
NCZ53,9.6,0.024615619,4,OUT017,13,0,1,,test,0,1,0,0
NCI18,18.35,0.014012358,4,OUT013,33,2,0,,test,0,1,0,0
FDH14,17.1,0.046581881,2,OUT027,35,1,0,,test,0,0,0,1
FDR36,6.715,0.120997589,1,OUT027,35,1,0,,test,0,0,0,1
FDW01,14.5,0.064190434,3,OUT045,18,0,1,,test,0,1,0,0
FDK02,12.5,0.111681212,2,OUT027,35,1,0,,test,0,0,0,1
FDJ02,17.2,0.0252693,3,OUT018,11,1,0,,test,0,0,1,0
FDU55,16.2,0.03588139,4,OUT013,33,2,0,,test,0,1,0,0
NCV18,6.775,0.104736208,1,OUT027,35,1,0,,test,0,0,0,1
FDH14,17.1,0.046999232,2,OUT018,11,1,0,,test,0,0,1,0
FDZ37,8.1,0.019808594,1,OUT045,18,0,1,,test,0,1,0,0
FDX49,4.615,0.101990097,4,OUT049,21,1,2,,test,0,1,0,0
NCD43,8.85,0.016019957,2,OUT046,23,0,2,,test,0,1,0,0
FDZ07,15.1,0.093813181,1,OUT013,33,2,0,,test,0,1,0,0
FDK43,9.8,0.026835691,2,OUT035,16,0,1,,test,0,1,0,0
FDR32,6.78,0.086157502,4,OUT018,11,1,0,,test,0,0,1,0
FDT39,6.26,0.009859703,3,OUT013,33,2,0,,test,0,1,0,0
NCV54,11.1,0.033296219,2,OUT017,13,0,1,,test,0,1,0,0
FDF38,11.8,0.026465376,1,OUT018,11,1,0,,test,0,0,1,0
FDV60,20.2,0.117361247,4,OUT046,23,0,2,,test,0,1,0,0
FDH44,19.1,0.025746866,3,OUT027,35,1,0,,test,0,0,0,1
FDS21,19.85,0.020876151,1,OUT046,23,0,2,,test,0,1,0,0
NCL41,12.35,0.041822272,1,OUT045,18,0,1,,test,0,1,0,0
FDM46,7.365,0.160872688,1,OUT017,13,0,1,,test,0,1,0,0
FDU27,18.6,0.171824638,1,OUT045,18,0,1,,test,0,1,0,0
NCJ54,9.895,0.060406879,4,OUT017,13,0,1,,test,0,1,0,0
DRG51,12.1,0.011586629,3,OUT018,11,1,0,,test,0,0,1,0
NCA29,10.5,0.047757473,3,OUT019,35,0,2,,test,1,0,0,0
FDR47,17.85,0.087646045,4,OUT045,18,0,1,,test,0,1,0,0
NCL19,15.35,0.015600318,2,OUT027,35,1,0,,test,0,0,0,1
DRG01,14.8,0.0,1,OUT049,21,1,2,,test,0,1,0,0
FDG10,6.63,0.010939298,1,OUT046,23,0,2,,test,0,1,0,0
NCV05,10.1,0.030255476,3,OUT049,21,1,2,,test,0,1,0,0
NCH18,9.3,0.078196049,4,OUT019,35,0,2,,test,1,0,0,0
FDV14,19.85,0.044678741,1,OUT018,11,1,0,,test,0,0,1,0
DRJ23,18.35,0.041661002,4,OUT035,16,0,1,,test,0,1,0,0
DRJ11,9.5,0.085091153,4,OUT046,23,0,2,,test,0,1,0,0
FDZ03,13.65,0.079232324,3,OUT017,13,0,1,,test,0,1,0,0
FDI27,8.71,0.076971662,1,OUT010,22,0,0,,test,1,0,0,0
FDJ14,10.3,0.050274442,1,OUT018,11,1,0,,test,0,0,1,0
FDU32,8.785,0.026114508,2,OUT017,13,0,1,,test,0,1,0,0
FDD47,7.6,0.141721145,3,OUT027,35,1,0,,test,0,0,0,1
DRF36,16.1,0.02357284,4,OUT035,16,0,1,,test,0,1,0,0
FDM21,20.2,0.064364078,4,OUT046,23,0,2,,test,0,1,0,0
FDV10,7.645,0.066977783,1,OUT018,11,1,0,,test,0,0,1,0
FDH60,19.7,0.081065919,4,OUT018,11,1,0,,test,0,0,1,0
FDX47,6.55,0.057920576,3,OUT010,22,0,0,,test,1,0,0,0
FDT19,7.59,0.253947823,3,OUT019,35,0,2,,test,1,0,0,0
FDO11,8.0,0.030326275,4,OUT045,18,0,1,,test,0,1,0,0
FDH24,20.7,0.021327353,3,OUT027,35,1,0,,test,0,0,0,1
FDL02,20.0,0.104507367,2,OUT018,11,1,0,,test,0,0,1,0
FDB02,9.695,0.02920962,3,OUT049,21,1,2,,test,0,1,0,0
FDA43,10.895,0.064675749,4,OUT046,23,0,2,,test,0,1,0,0
FDG52,13.65,0.065763945,1,OUT045,18,0,1,,test,0,1,0,0
DRC12,17.85,0.037795394,4,OUT013,33,2,0,,test,0,1,0,0
FDY37,17.0,0.026677105,2,OUT018,11,1,0,,test,0,0,1,0
NCU18,15.1,0.0559533,2,OUT045,18,0,1,,test,0,1,0,0
FDU09,7.71,0.066584547,1,OUT035,16,0,1,,test,0,1,0,0
DRJ25,14.6,0.149838383,1,OUT027,35,1,0,,test,0,0,0,1
DRE12,4.59,0.071068888,2,OUT018,11,1,0,,test,0,0,1,0
DRL47,19.7,0.038955892,2,OUT017,13,0,1,,test,0,1,0,0
DRK01,7.63,0.061064307,2,OUT046,23,0,2,,test,0,1,0,0
FDC22,6.89,0.238868509,4,OUT019,35,0,2,,test,1,0,0,0
FDG44,6.13,0.10210591,1,OUT013,33,2,0,,test,0,1,0,0
FDW04,8.985,0.057816167,2,OUT035,16,0,1,,test,0,1,0,0
FDK09,15.2,0.09190597,4,OUT049,21,1,2,,test,0,1,0,0
NCN43,12.15,0.006758464,2,OUT035,16,0,1,,test,0,1,0,0
FDG04,13.1,0.006072138,4,OUT049,21,1,2,,test,0,1,0,0
FDH32,12.8,0.127308909,2,OUT010,22,0,0,,test,1,0,0,0
DRI47,14.7,0.021038512,3,OUT017,13,0,1,,test,0,1,0,0
DRE15,13.35,0.017770596,1,OUT013,33,2,0,,test,0,1,0,0
FDY11,6.71,0.029554862,1,OUT035,16,0,1,,test,0,1,0,0
FDO60,20.0,0.034422963,1,OUT049,21,1,2,,test,0,1,0,0
FDQ20,8.325,0.029906169,1,OUT018,11,1,0,,test,0,0,1,0
FDO57,20.75,0.108183728,3,OUT027,35,1,0,,test,0,0,0,1
FDT14,10.695,0.223633668,2,OUT019,35,0,2,,test,1,0,0,0
FDA57,18.85,0.039705236,1,OUT049,21,1,2,,test,0,1,0,0
DRN35,8.01,0.070644938,1,OUT017,13,0,1,,test,0,1,0,0
FDJ03,12.35,0.072394912,1,OUT046,23,0,2,,test,0,1,0,0
FDX28,6.325,0.12588618,2,OUT017,13,0,1,,test,0,1,0,0
DRE25,15.35,0.073431813,1,OUT045,18,0,1,,test,0,1,0,0
FDR09,18.25,0.077724599,4,OUT046,23,0,2,,test,0,1,0,0
FDB23,19.2,0.005587545,4,OUT035,16,0,1,,test,0,1,0,0
FDO08,11.1,0.053884439,3,OUT045,18,0,1,,test,0,1,0,0
FDQ23,6.55,0.024563959,2,OUT049,21,1,2,,test,0,1,0,0
FDW04,8.985,0.057778979,2,OUT013,33,2,0,,test,0,1,0,0
DRK13,11.8,0.192766917,4,OUT010,22,0,0,,test,1,0,0,0
NCL17,7.39,0.067451486,2,OUT027,35,1,0,,test,0,0,0,1
FDY21,15.1,0.173448501,4,OUT035,16,0,1,,test,0,1,0,0
FDJ38,8.6,0.0,4,OUT027,35,1,0,,test,0,0,0,1
FDA37,7.81,0.096694919,2,OUT019,35,0,2,,test,1,0,0,0
FDV43,16.0,0.076791671,1,OUT013,33,2,0,,test,0,1,0,0
FDL36,15.1,0.076075485,1,OUT046,23,0,2,,test,0,1,0,0
FDD53,16.2,0.044312181,1,OUT045,18,0,1,,test,0,1,0,0
FDZ19,6.425,0.156424341,3,OUT010,22,0,0,,test,1,0,0,0
FDV21,11.5,0.171429906,2,OUT045,18,0,1,,test,0,1,0,0
NCL54,12.6,0.0,3,OUT018,11,1,0,,test,0,0,1,0
DRI47,14.7,0.020818872,3,OUT027,35,1,0,,test,0,0,0,1
DRG03,14.5,0.062082947,3,OUT049,21,1,2,,test,0,1,0,0
FDG21,17.35,0.146178155,3,OUT013,33,2,0,,test,0,1,0,0
FDW03,5.63,0.024641247,2,OUT018,11,1,0,,test,0,0,1,0
NCI55,18.6,0.012653565,2,OUT046,23,0,2,,test,0,1,0,0
DRC36,13.0,0.078762707,3,OUT019,35,0,2,,test,1,0,0,0
FDH22,6.405,0.13707192,2,OUT017,13,0,1,,test,0,1,0,0
FDV20,20.2,0.059922682,2,OUT045,18,0,1,,test,0,1,0,0
NCU41,18.85,0.051802741,4,OUT027,35,1,0,,test,0,0,0,1
FDN46,7.21,0.143931094,2,OUT027,35,1,0,,test,0,0,0,1
FDK50,7.96,0.028420724,3,OUT045,18,0,1,,test,0,1,0,0
NCA05,20.75,0.025008936,3,OUT027,35,1,0,,test,0,0,0,1
DRH01,17.5,0.098302848,3,OUT018,11,1,0,,test,0,0,1,0
FDT08,13.65,0.049418994,3,OUT018,11,1,0,,test,0,0,1,0
FDM08,10.1,0.053802487,4,OUT018,11,1,0,,test,0,0,1,0
FDZ07,15.1,0.093873561,1,OUT035,16,0,1,,test,0,1,0,0
FDS22,16.85,0.02328537,1,OUT017,13,0,1,,test,0,1,0,0
FDV35,19.5,0.127585158,3,OUT027,35,1,0,,test,0,0,0,1
FDI28,14.3,0.044057131,1,OUT010,22,0,0,,test,1,0,0,0
FDW58,20.75,0.007516517,2,OUT027,35,1,0,,test,0,0,0,1
FDT52,9.695,0.047525766,4,OUT045,18,0,1,,test,0,1,0,0
FDY34,10.5,0.010981858,3,OUT046,23,0,2,,test,0,1,0,0
FDR10,17.6,0.010039894,3,OUT046,23,0,2,,test,0,1,0,0
FDK57,10.195,0.080747059,2,OUT017,13,0,1,,test,0,1,0,0
FDR02,16.7,0.021958822,2,OUT027,35,1,0,,test,0,0,0,1
FDX49,4.615,0.101831776,4,OUT046,23,0,2,,test,0,1,0,0
FDQ20,8.325,0.029784839,1,OUT046,23,0,2,,test,0,1,0,0
DRK23,8.395,0.072122618,4,OUT045,18,0,1,,test,0,1,0,0
NCW06,16.2,0.050340436,4,OUT046,23,0,2,,test,0,1,0,0
FDR31,6.46,0.04944097,3,OUT017,13,0,1,,test,0,1,0,0
NCE43,12.5,0.103356186,3,OUT013,33,2,0,,test,0,1,0,0
DRO59,11.8,0.053892008,1,OUT027,35,1,0,,test,0,0,0,1
FDN09,14.15,0.03492891,4,OUT049,21,1,2,,test,0,1,0,0
FDR11,10.5,0.142538224,3,OUT046,23,0,2,,test,0,1,0,0
FDO57,20.75,0.108619696,3,OUT013,33,2,0,,test,0,1,0,0
NCX18,14.15,0.008843726,4,OUT017,13,0,1,,test,0,1,0,0
FDB05,5.155,0.083537256,4,OUT018,11,1,0,,test,0,0,1,0
FDQ08,15.7,0.019007466,1,OUT018,11,1,0,,test,0,0,1,0
NCG43,20.2,0.074225409,2,OUT035,16,0,1,,test,0,1,0,0
FDJ56,8.985,0.183250395,2,OUT013,33,2,0,,test,0,1,0,0
FDA13,15.85,0.131484879,1,OUT010,22,0,0,,test,1,0,0,0
FDO56,10.195,0.045236996,2,OUT017,13,0,1,,test,0,1,0,0
FDB37,20.25,0.0,4,OUT018,11,1,0,,test,0,0,1,0
FDZ02,6.905,0.038302823,2,OUT018,11,1,0,,test,0,0,1,0
FDQ24,15.7,0.073666699,4,OUT046,23,0,2,,test,0,1,0,0
FDM16,8.155,0.033527475,1,OUT013,33,2,0,,test,0,1,0,0
FDU35,6.44,0.079338525,2,OUT049,21,1,2,,test,0,1,0,0
FDT35,19.85,0.081439977,3,OUT035,16,0,1,,test,0,1,0,0
NCX30,16.7,0.026662015,4,OUT049,21,1,2,,test,0,1,0,0
FDG04,13.1,0.006097005,4,OUT017,13,0,1,,test,0,1,0,0
FDI12,9.395,0.100379956,1,OUT035,16,0,1,,test,0,1,0,0
FDE35,7.06,0.043892097,1,OUT035,16,0,1,,test,0,1,0,0
NCP14,8.275,0.109755674,2,OUT027,35,1,0,,test,0,0,0,1
NCY53,20.0,0.058599942,2,OUT045,18,0,1,,test,0,1,0,0
FDP49,9.0,0.069479757,1,OUT017,13,0,1,,test,0,1,0,0
FDQ04,6.4,0.085233007,1,OUT017,13,0,1,,test,0,1,0,0
FDM39,6.42,0.053460551,3,OUT035,16,0,1,,test,0,1,0,0
FDO58,19.6,0.06929452,3,OUT019,35,0,2,,test,1,0,0,0
FDC56,7.72,0.122208091,2,OUT017,13,0,1,,test,0,1,0,0
NCQ54,17.7,0.012542375,3,OUT046,23,0,2,,test,0,1,0,0
FDV10,7.645,0.066383024,1,OUT027,35,1,0,,test,0,0,0,1
NCK17,11.0,0.037894845,1,OUT046,23,0,2,,test,0,1,0,0
NCF55,6.675,0.021561415,1,OUT027,35,1,0,,test,0,0,0,1
FDV33,9.6,0.027320856,4,OUT013,33,2,0,,test,0,1,0,0
NCH29,5.51,0.060359181,2,OUT019,35,0,2,,test,1,0,0,0
FDA37,7.81,0.054959317,2,OUT027,35,1,0,,test,0,0,0,1
FDH46,6.935,0.041450453,2,OUT018,11,1,0,,test,0,0,1,0
FDS25,6.885,0.13998208,2,OUT035,16,0,1,,test,0,1,0,0
FDH04,6.115,0.011317898,1,OUT027,35,1,0,,test,0,0,0,1
FDX52,11.5,0.042002566,4,OUT046,23,0,2,,test,0,1,0,0
NCD42,16.5,0.012709331,1,OUT017,13,0,1,,test,0,1,0,0
FDW47,15.0,0.046637544,2,OUT017,13,0,1,,test,0,1,0,0
FDL25,6.92,0.130290904,1,OUT027,35,1,0,,test,0,0,0,1
NCJ06,20.1,0.05800138,2,OUT010,22,0,0,,test,1,0,0,0
FDY09,15.6,0.025179178,3,OUT013,33,2,0,,test,0,1,0,0
FDS40,15.35,0.0,1,OUT046,23,0,2,,test,0,1,0,0
FDH41,9.0,0.082475411,4,OUT017,13,0,1,,test,0,1,0,0
FDG38,8.975,0.05271917,1,OUT035,16,0,1,,test,0,1,0,0
FDU03,18.7,0.091134452,3,OUT027,35,1,0,,test,0,0,0,1
FDV20,20.2,0.059801403,2,OUT046,23,0,2,,test,0,1,0,0
DRB13,6.115,0.007058626,4,OUT045,18,0,1,,test,0,1,0,0
NCQ30,7.725,0.029048089,2,OUT013,33,2,0,,test,0,1,0,0
NCH06,12.3,0.076490678,4,OUT013,33,2,0,,test,0,1,0,0
FDU50,5.75,0.0,2,OUT018,11,1,0,,test,0,0,1,0
NCO42,21.25,0.043168763,3,OUT019,35,0,2,,test,1,0,0,0
FDW09,13.65,0.026026406,1,OUT018,11,1,0,,test,0,0,1,0
FDH04,6.115,0.011363508,1,OUT013,33,2,0,,test,0,1,0,0
FDC21,14.6,0.043045942,2,OUT045,18,0,1,,test,0,1,0,0
FDL21,15.85,0.007157526,1,OUT049,21,1,2,,test,0,1,0,0
FDM46,7.365,0.267753377,1,OUT010,22,0,0,,test,1,0,0,0
